[2026-06-27 12:46:35] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:46:40] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:46:45] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:46:50] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:46:55] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:01] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:06] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:11] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:16] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:21] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:24] INFO     cv_attendance.cv_engine: [DBWriter] KNOWN check-in: member_id=2 | timeline_id=413 | session_id=20
[2026-06-27 12:47:26] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:31] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:36] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:42] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:47] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:52] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:47:57] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:02] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:07] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:13] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:18] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:23] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:28] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:33] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:39] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:44] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:49] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:54] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:48:59] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:04] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:09] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:14] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:19] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:24] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:30] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:35] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
